Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771346350228,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.078125,40.00643539428711,40.144561767578125,40.01500701904297,42.437503814697266,42.53669357299805,50,100,0,0,0,0,0,0,0,0,0,5.601460933685303,19327352832,0,10658004992,0
204,1771346350228,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.078125,40.00643539428711,40.144561767578125,40.01500701904297,42.437503814697266,42.53669357299805,NaN,0,0,0,0,0,NaN,0,NaN,0,0,5.601460933685303,19327352832,0,10658136064,0
204,1771346350433,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.953125,41.021976470947266,41.12196731567383,41.007232666015625,43.961334228515625,42.79483413696289,42.85714340209961,23.809524536132813,45,15.000000953674316,42.85714340209961,9.523809432983398,4.761904716491699,35,45,38.095237731933594,15.000000953674316,5.601460933685303,19327352832,0,10725687296,0
204,1771346350638,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.953125,41.021976470947266,41.12196731567383,41.007232666015625,43.961334228515625,42.79483413696289,30.000001907348633,22.22222328186035,70,15.000000953674316,10,10,10,78.94737243652344,75,78.94737243652344,60.000003814697266,5.601460933685303,19327352832,0,10766958592,0
204,1771346350843,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.953125,41.021976470947266,41.12196731567383,41.007232666015625,43.961334228515625,42.79483413696289,11.111111640930176,10,78.94737243652344,5.263157844543457,5.263157844543457,0,5,73.68421173095703,78.94737243652344,83.33332824707031,72.22222137451172,5.601460933685303,19327352832,0,10770661376,0
204,1771346351048,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.953125,41.021976470947266,41.12196731567383,41.007232666015625,43.961334228515625,42.79483413696289,5.555555820465088,5.263157844543457,77.77777862548828,0,0,0,0,76.47058868408203,77.77777862548828,77.77777862548828,73.68421173095703,5.91917610168457,19327352832,0,10768875520,0
203,1771346351253,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.953125,41.021976470947266,41.12196731567383,41.007232666015625,43.961334228515625,42.79483413696289,21.052631378173828,10.526315689086914,83.33332824707031,14.285715103149414,10.526315689086914,10,5,78.94737243652344,83.33332824707031,83.33332824707031,77.77777862548828,5.91917610168457,19327352832,0,10771120128,0
201,1771346351457,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.640625,50.58095169067383,49.35084915161133,49.35688400268555,56.0586051940918,46.8385124206543,5.882352828979492,5.263157844543457,82.35294342041016,0,4.761904716491699,5,0,77.77777862548828,83.33332824707031,82.35294342041016,76.47058868408203,5.91917610168457,19327352832,0,10777133056,0
204,1771346351658,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.640625,50.58095169067383,49.35084915161133,49.35688400268555,56.0586051940918,46.8385124206543,15.789472579956055,0,83.33332824707031,0,0,0,0,81.25,81.25,78.94737243652344,76.47058868408203,5.91917610168457,19327352832,0,10777133056,0
204,1771346351863,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.640625,50.58095169067383,49.35084915161133,49.35688400268555,56.0586051940918,46.8385124206543,5.555555820465088,5.263157844543457,82.35294342041016,5,5,0,0,77.77777862548828,83.33332824707031,82.35294342041016,77.77777862548828,5.91917610168457,19327352832,0,10777133056,0
204,1771346352068,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.640625,50.58095169067383,49.35084915161133,49.35688400268555,56.0586051940918,46.8385124206543,10.526315689086914,0,82.35294342041016,0,0,0,4.761904716491699,77.77777862548828,83.33332824707031,83.33332824707031,76.47058868408203,15.14976978302002,19327352832,0,10782375936,0
7,1771346352273,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.640625,50.58095169067383,49.35084915161133,49.35688400268555,56.0586051940918,46.8385124206543,5.263157844543457,9.090909004211426,38.095237731933594,0,0,0,0,35,36.842105865478516,36.842105865478516,31.57894515991211,15.14976978302002,19327352832,0,10648961024,0
