Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771346313197,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.359375,39.28688049316406,39.580745697021484,39.261390686035156,41.89115524291992,41.67481231689453,NaN,0,0,0,0,0,0,0,0,0,0,5.583836555480957,19327352832,0,10657202176,0
204,1771346313197,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.359375,39.28688049316406,39.580745697021484,39.261390686035156,41.89115524291992,41.67481231689453,NaN,100,0,NaN,0,0,0,0,0,0,NaN,5.583836555480957,19327352832,0,10657366016,0
204,1771346313402,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.359375,39.28688049316406,39.580745697021484,39.261390686035156,41.89115524291992,41.67481231689453,19.047618865966797,14.285715103149414,35,9.523809432983398,0,0,0,33.333335876464844,40,52.38095474243164,28.571430206298828,5.583836555480957,19327352832,0,10725769216,0
204,1771346313607,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.46875,40.51636505126953,40.71599578857422,40.32427978515625,43.72350311279297,42.13746643066406,40,26.3157901763916,68.42105102539063,25,25,20,23.809524536132813,73.68421173095703,77.77777862548828,80,73.68421173095703,5.583836555480957,19327352832,0,10770857984,0
204,1771346313812,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.46875,40.51636505126953,40.71599578857422,40.32427978515625,43.72350311279297,42.13746643066406,11.764705657958984,10.526315689086914,88.8888931274414,5.263157844543457,0,5,0,82.35294342041016,84.21052551269531,82.35294342041016,82.35294342041016,5.583836555480957,19327352832,0,10770857984,0
203,1771346314017,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.46875,40.51636505126953,40.71599578857422,40.32427978515625,43.72350311279297,42.13746643066406,11.111111640930176,5.263157844543457,82.35294342041016,0,5.263157844543457,0,0,77.77777862548828,83.33332824707031,83.33332824707031,82.35294342041016,5.751819610595703,19327352832,0,10783408128,0
204,1771346314221,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.46875,40.51636505126953,40.71599578857422,40.32427978515625,43.72350311279297,42.13746643066406,10.526315689086914,5.263157844543457,83.33332824707031,15.000000953674316,14.285715103149414,10.526315689086914,10,83.33332824707031,87.5,87.5,77.77777862548828,5.751819610595703,19327352832,0,10779688960,0
200,1771346314426,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.671875,49.493289947509766,48.45246505737305,48.525306701660156,54.606990814208984,46.043941497802734,16.666667938232422,5.555555820465088,83.33332824707031,5,0,5,5,82.35294342041016,83.33332824707031,84.21052551269531,77.77777862548828,5.751819610595703,19327352832,0,10788143104,0
204,1771346314626,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.671875,49.493289947509766,48.45246505737305,48.525306701660156,54.606990814208984,46.043941497802734,5.882352828979492,5.263157844543457,82.35294342041016,0,0,0,0,77.77777862548828,83.33332824707031,82.35294342041016,76.47058868408203,5.751819610595703,19327352832,0,10796400640,0
6,1771346314831,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.671875,49.493289947509766,48.45246505737305,48.525306701660156,54.606990814208984,46.043941497802734,15.789472579956055,5.263157844543457,82.35294342041016,0,5,0,0,76.47058868408203,82.35294342041016,82.35294342041016,72.22222137451172,5.751819610595703,19327352832,0,10808885248,0
