Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771417522942,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.203125,35.468929290771484,35.76313018798828,35.394935607910156,37.97887420654297,37.761356353759766,0,0,0,0,0,0,0,0,0,0,0,5.406939506530762,19327352832,0,11021434880,0
204,1771417522942,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.203125,35.468929290771484,35.76313018798828,35.394935607910156,37.97887420654297,37.761356353759766,100,NaN,0,100,0,0,0,NaN,0,NaN,0,5.406939506530762,19327352832,0,11021680640,0
204,1771417523147,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.203125,35.468929290771484,35.76313018798828,35.394935607910156,37.97887420654297,37.761356353759766,31.57894515991211,30.000001907348633,35,15.000000953674316,10.526315689086914,10,10,23.809524536132813,50,20,40,5.406939506530762,19327352832,0,11084333056,0
203,1771417523352,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.203125,35.468929290771484,35.76313018798828,35.394935607910156,37.97887420654297,37.761356353759766,27.272727966308594,19.047618865966797,28.571430206298828,20,14.285715103149414,15.000000953674316,9.090909004211426,25,30.000001907348633,28.571430206298828,30.000001907348633,5.605322360992432,19327352832,0,11286315008,0
204,1771417523556,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.203125,35.468929290771484,35.76313018798828,35.394935607910156,37.97887420654297,37.761356353759766,10,10,0,4.761904716491699,0,0,0,0,0,0,0,5.605322360992432,19327352832,0,11284873216,0
199,1771417523762,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.203125,35.468929290771484,35.76313018798828,35.394935607910156,37.97887420654297,37.761356353759766,10,5,0,5,0,0,0,0,19.047618865966797,0,0,5.605322360992432,19327352832,0,11146887168,0
202,1771417523964,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.109375,37.426246643066406,37.8128662109375,37.171592712402344,40.96006774902344,38.77005386352539,10,4.761904716491699,0,4.761904716491699,9.523809432983398,0,0,0,0,0,0,5.605322360992432,19327352832,0,11146887168,0
203,1771417524168,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.109375,37.426246643066406,37.8128662109375,37.171592712402344,40.96006774902344,38.77005386352539,5,5,0,0,0,0,0,0,0,0,0,5.605322360992432,19327352832,0,11146887168,0
203,1771417524373,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.109375,37.426246643066406,37.8128662109375,37.171592712402344,40.96006774902344,38.77005386352539,5,0,0,4.761904716491699,0,0,0,0,0,0,0,8.978555679321289,19327352832,0,11126456320,0
202,1771417524577,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.109375,37.426246643066406,37.8128662109375,37.171592712402344,40.96006774902344,38.77005386352539,9.090909004211426,9.090909004211426,0,0,4.761904716491699,0,0,0,0,0,0,8.978555679321289,19327352832,0,11126439936,0
