Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771431334920,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.140625,37.48561477661133,37.71759033203125,37.54252624511719,40.00922393798828,39.84451675415039,50,0,0,0,0,0,0,0,0,0,0,5.590394496917725,19327352832,0,11040227328,0
204,1771431334920,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.140625,37.48561477661133,37.71759033203125,37.54252624511719,40.00922393798828,39.84451675415039,NaN,NaN,0,NaN,0,NaN,0,0,0,0,NaN,5.590394496917725,19327352832,0,11040227328,0
204,1771431335125,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.140625,37.48561477661133,37.71759033203125,37.54252624511719,40.00922393798828,39.84451675415039,19.047618865966797,23.809524536132813,50,9.523809432983398,9.523809432983398,0,0,70,35,10.526315689086914,10,5.590394496917725,19327352832,0,11040227328,0
204,1771431335330,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.140625,37.48561477661133,37.71759033203125,37.54252624511719,40.00922393798828,39.84451675415039,31.57894515991211,25,70,5.263157844543457,5,10,9.090909004211426,85.71428680419922,80,70,80,5.598684310913086,19327352832,0,11154866176,0
204,1771431335535,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.140625,37.48561477661133,37.71759033203125,37.54252624511719,40.00922393798828,39.84451675415039,33.333335876464844,11.111111640930176,90,10,5.263157844543457,0,0,95,95,85.71428680419922,90,5.598684310913086,19327352832,0,11213897728,0
204,1771431335740,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.140625,37.48561477661133,37.71759033203125,37.54252624511719,40.00922393798828,39.84451675415039,21.052631378173828,19.047618865966797,60.000003814697266,20,14.285715103149414,14.285715103149414,5,95,65,57.894737243652344,55,5.598684310913086,19327352832,0,11208998912,0
203,1771431335946,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.4375,47.94111251831055,45.556880950927734,45.67805480957031,51.73335647583008,43.38810729980469,19.047618865966797,0,0,0,0,0,0,15.000000953674316,0,0,0,5.598684310913086,19327352832,0,11208998912,0
200,1771431336150,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.4375,47.94111251831055,45.556880950927734,45.67805480957031,51.73335647583008,43.38810729980469,0,4.761904716491699,0,4.761904716491699,0,0,0,0,0,0,0,5.598684310913086,19327352832,0,11208998912,0
203,1771431336352,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.4375,47.94111251831055,45.556880950927734,45.67805480957031,51.73335647583008,43.38810729980469,15.000000953674316,10,0,5,0,0,0,0,0,0,0,10.807446479797363,19327352832,0,11177869312,0
203,1771431336558,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.4375,47.94111251831055,45.556880950927734,45.67805480957031,51.73335647583008,43.38810729980469,10,9.523809432983398,0,5,0,0,0,0,0,0,0,10.807446479797363,19327352832,0,11177361408,0
