Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771345933722,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.625,38.14917755126953,38.34004592895508,38.27587890625,40.84322738647461,40.68354797363281,NaN,0,0,0,0,0,0,0,0,0,0,5.59320068359375,19327352832,0,11290312704,0
204,1771345933722,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.625,38.14917755126953,38.34004592895508,38.27587890625,40.84322738647461,40.68354797363281,50,50,0,0,0,0,0,0,0,NaN,0,5.59320068359375,19327352832,0,11289853952,0
204,1771345933927,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.625,38.14917755126953,38.34004592895508,38.27587890625,40.84322738647461,40.68354797363281,30.000001907348633,22.22222328186035,36.842105865478516,20,15.000000953674316,14.285715103149414,10,23.809524536132813,40,38.095237731933594,21.052631378173828,5.564606666564941,19327352832,0,11348967424,0
7,1771345934132,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.625,38.14917755126953,38.34004592895508,38.27587890625,40.84322738647461,40.68354797363281,20,19.047618865966797,15.000000953674316,5.263157844543457,10,9.523809432983398,4.761904716491699,15.000000953674316,15.000000953674316,15.789472579956055,19.047618865966797,5.564606666564941,19327352832,0,11281580032,0
