Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771430502432,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.015625,41.748355865478516,41.929107666015625,41.79306411743164,44.00398254394531,44.03741455078125,50,NaN,0,0,100,0,0,0,0,0,0,6.245208740234375,19327352832,0,11138334720,0
199,1771430502432,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.015625,41.748355865478516,41.929107666015625,41.79306411743164,44.00398254394531,44.03741455078125,100,NaN,0,NaN,NaN,50,100,0,0,0,0,6.245208740234375,19327352832,0,11138908160,0
204,1771430502632,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.015625,41.748355865478516,41.929107666015625,41.79306411743164,44.00398254394531,44.03741455078125,21.052631378173828,19.047618865966797,61.904762268066406,20,9.523809432983398,0,4.761904716491699,26.3157901763916,21.052631378173828,38.095237731933594,52.38095474243164,6.245208740234375,19327352832,0,11155357696,0
204,1771430502837,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,44.359375,43.79331970214844,43.796104431152344,43.95940399169922,47.068702697753906,44.74399185180664,5,0,52.6315803527832,5,0,0,0,57.142860412597656,73.68421173095703,73.68421173095703,57.894737243652344,6.245208740234375,19327352832,0,11155357696,0
204,1771430503042,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,44.359375,43.79331970214844,43.796104431152344,43.95940399169922,47.068702697753906,44.74399185180664,38.88888931274414,22.22222328186035,88.8888931274414,15.789472579956055,15.789472579956055,10.526315689086914,10.526315689086914,88.8888931274414,89.47368621826172,88.8888931274414,89.47368621826172,6.245208740234375,19327352832,0,11155357696,0
204,1771430503247,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,44.359375,43.79331970214844,43.796104431152344,43.95940399169922,47.068702697753906,44.74399185180664,21.052631378173828,15.000000953674316,88.23529815673828,10.526315689086914,15.000000953674316,15.789472579956055,5,82.35294342041016,83.33332824707031,84.21052551269531,83.33332824707031,6.245208740234375,19327352832,0,11193942016,0
204,1771430503452,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,44.359375,43.79331970214844,43.796104431152344,43.95940399169922,47.068702697753906,44.74399185180664,31.57894515991211,21.052631378173828,83.33332824707031,10.526315689086914,21.052631378173828,20,10,83.33332824707031,88.23529815673828,88.23529815673828,82.35294342041016,6.81535530090332,19327352832,0,11196301312,0
204,1771430503657,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,44.359375,43.79331970214844,43.796104431152344,43.95940399169922,47.068702697753906,44.74399185180664,31.57894515991211,33.333335876464844,88.23529815673828,20,20,15.000000953674316,10.526315689086914,83.33332824707031,88.8888931274414,88.8888931274414,83.33332824707031,6.81535530090332,19327352832,0,11202248704,0
204,1771430503862,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.328125,52.19167709350586,50.995819091796875,50.937843322753906,57.391319274902344,48.48691940307617,15.789472579956055,10,84.21052551269531,5.263157844543457,0,5,4.761904716491699,82.35294342041016,83.33332824707031,83.33332824707031,77.77777862548828,6.81535530090332,19327352832,0,11208507392,0
204,1771430504067,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.328125,52.19167709350586,50.995819091796875,50.937843322753906,57.391319274902344,48.48691940307617,5.882352828979492,5.263157844543457,82.35294342041016,0,4.761904716491699,0,0,77.77777862548828,82.35294342041016,82.35294342041016,77.77777862548828,6.81535530090332,19327352832,0,11219517440,0
204,1771430504272,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.328125,52.19167709350586,50.995819091796875,50.937843322753906,57.391319274902344,48.48691940307617,11.111111640930176,5.263157844543457,82.35294342041016,9.523809432983398,0,0,0,76.47058868408203,82.35294342041016,83.33332824707031,76.47058868408203,17.666433334350586,19327352832,0,11225202688,0
7,1771430504477,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.328125,52.19167709350586,50.995819091796875,50.937843322753906,57.391319274902344,48.48691940307617,21.052631378173828,15.789472579956055,83.33332824707031,15.789472579956055,10.526315689086914,5,14.285715103149414,78.94737243652344,78.94737243652344,77.77777862548828,72.22222137451172,17.666433334350586,19327352832,0,11235328000,0
