Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771430376892,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,39.046875,40.56834030151367,40.72370910644531,40.44638442993164,43.101898193359375,42.77737808227539,0,50,0,0,0,NaN,0,0,0,0,0,5.750911235809326,19327352832,0,10070769664,0
204,1771430376893,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,39.046875,40.56834030151367,40.72370910644531,40.44638442993164,43.101898193359375,42.77737808227539,NaN,NaN,0,NaN,0,0,NaN,NaN,NaN,NaN,0,5.750911235809326,19327352832,0,10071015424,0
204,1771430377097,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,39.046875,40.56834030151367,40.72370910644531,40.44638442993164,43.101898193359375,42.77737808227539,23.809524536132813,14.285715103149414,10.526315689086914,5,5,0,0,33.333335876464844,52.38095474243164,35,38.095237731933594,5.750911235809326,19327352832,0,10137387008,0
6,1771430377303,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,39.046875,40.56834030151367,40.72370910644531,40.44638442993164,43.101898193359375,42.77737808227539,23.809524536132813,15.000000953674316,9.523809432983398,4.761904716491699,0,4.545454502105713,0,38.095237731933594,28.571430206298828,19.047618865966797,25,5.851987838745117,19327352832,0,10071195648,0
