Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771346362691,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.5625,40.119911193847656,40.53310012817383,40.13014602661133,42.736976623535156,42.60541915893555,0,0,0,0,0,0,0,0,0,0,0,5.662322521209717,19327352832,0,10650304512,0
204,1771346362691,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.5625,40.119911193847656,40.53310012817383,40.13014602661133,42.736976623535156,42.60541915893555,100,50,0,NaN,0,0,0,0,0,0,0,5.662322521209717,19327352832,0,10650435584,0
204,1771346362896,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.5625,40.119911193847656,40.53310012817383,40.13014602661133,42.736976623535156,42.60541915893555,10,10.526315689086914,40,9.523809432983398,0,4.761904716491699,0,65,35,33.333335876464844,9.523809432983398,5.59485387802124,19327352832,0,10717020160,0
204,1771346363101,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.5625,40.119911193847656,40.53310012817383,40.13014602661133,42.736976623535156,42.60541915893555,27.77777862548828,20,70,15.789472579956055,19.047618865966797,10.526315689086914,10.526315689086914,65,75,68.42105102539063,78.94737243652344,5.59485387802124,19327352832,0,10764566528,0
204,1771346363306,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.5625,40.119911193847656,40.53310012817383,40.13014602661133,42.736976623535156,42.60541915893555,15.789472579956055,5.263157844543457,82.35294342041016,5,0,9.090909004211426,0,82.35294342041016,88.23529815673828,83.33332824707031,77.77777862548828,5.59485387802124,19327352832,0,10764566528,0
204,1771346363511,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.890625,46.97792053222656,45.947669982910156,45.951107025146484,51.11777114868164,45.026397705078125,11.111111640930176,10.526315689086914,88.23529815673828,10,5,0,9.523809432983398,83.33332824707031,82.35294342041016,88.23529815673828,77.77777862548828,5.59485387802124,19327352832,0,10771398656,0
204,1771346363716,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.890625,46.97792053222656,45.947669982910156,45.951107025146484,51.11777114868164,45.026397705078125,26.3157901763916,10.526315689086914,83.33332824707031,0,0,0,0,76.47058868408203,84.21052551269531,83.33332824707031,76.47058868408203,5.59485387802124,19327352832,0,10776035328,0
204,1771346363921,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.890625,46.97792053222656,45.947669982910156,45.951107025146484,51.11777114868164,45.026397705078125,5.555555820465088,0,83.33332824707031,0,5,9.090909004211426,0,77.77777862548828,82.35294342041016,82.35294342041016,76.47058868408203,7.830925464630127,19327352832,0,10784342016,0
204,1771346364126,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.890625,46.97792053222656,45.947669982910156,45.951107025146484,51.11777114868164,45.026397705078125,5.555555820465088,5.263157844543457,82.35294342041016,5,4.761904716491699,0,5,82.35294342041016,82.35294342041016,82.35294342041016,76.47058868408203,7.830925464630127,19327352832,0,10792583168,0
204,1771346364331,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.890625,46.97792053222656,45.947669982910156,45.951107025146484,51.11777114868164,45.026397705078125,11.111111640930176,0,83.33332824707031,5,0,0,0,76.47058868408203,83.33332824707031,84.21052551269531,77.77777862548828,7.830925464630127,19327352832,0,10772742144,0
204,1771346364536,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.640625,50.49152374267578,49.42211151123047,49.463932037353516,55.875457763671875,47.33401107788086,10.526315689086914,5.263157844543457,82.35294342041016,0,0,0,0,77.77777862548828,83.33332824707031,82.35294342041016,76.47058868408203,7.830925464630127,19327352832,0,10781868032,0
7,1771346364742,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.640625,50.49152374267578,49.42211151123047,49.463932037353516,55.875457763671875,47.33401107788086,9.523809432983398,5,0,0,0,0,0,4.761904716491699,5,4.761904716491699,0,7.830925464630127,19327352832,0,10600529920,0
