Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771417563820,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.453125,35.38286590576172,35.702232360839844,35.34368133544922,37.982177734375,37.698036193847656,0,50,0,0,0,0,0,0,0,0,0,5.561826705932617,19327352832,0,11020828672,0
202,1771417563821,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.453125,35.38286590576172,35.702232360839844,35.34368133544922,37.982177734375,37.698036193847656,NaN,100,0,100,0,0,NaN,0,NaN,0,NaN,5.561826705932617,19327352832,0,11021156352,0
204,1771417564024,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.453125,35.38286590576172,35.702232360839844,35.34368133544922,37.982177734375,37.698036193847656,35,31.57894515991211,40,15.789472579956055,15.789472579956055,10,5,15.789472579956055,40,23.809524536132813,42.85714340209961,5.561826705932617,19327352832,0,11076812800,0
204,1771417564229,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.453125,35.38286590576172,35.702232360839844,35.34368133544922,37.982177734375,37.698036193847656,23.809524536132813,15.000000953674316,30.000001907348633,13.636363983154297,14.285715103149414,5,5,28.571430206298828,30.000001907348633,25,30.000001907348633,5.561826705932617,19327352832,0,11280334848,0
203,1771417564435,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.453125,35.38286590576172,35.702232360839844,35.34368133544922,37.982177734375,37.698036193847656,10,10,4.545454502105713,0,0,4.761904716491699,0,4.545454502105713,0,0,0,5.42720365524292,19327352832,0,11280826368,0
203,1771417564640,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,34.453125,35.38286590576172,35.702232360839844,35.34368133544922,37.982177734375,37.698036193847656,5.263157844543457,14.285715103149414,20,9.090909004211426,4.761904716491699,0,0,0,0,0,0,5.42720365524292,19327352832,0,11206639616,0
201,1771417564846,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.875,37.2838020324707,37.478546142578125,37.33427047729492,40.465641021728516,38.66184997558594,28.571430206298828,19.047618865966797,0,15.000000953674316,5,0,0,0,0,0,0,5.42720365524292,19327352832,0,11122098176,0
203,1771417565049,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.875,37.2838020324707,37.478546142578125,37.33427047729492,40.465641021728516,38.66184997558594,5,5,0,5,0,0,4.761904716491699,0,0,0,0,5.42720365524292,19327352832,0,11120902144,0
203,1771417565254,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.875,37.2838020324707,37.478546142578125,37.33427047729492,40.465641021728516,38.66184997558594,14.285715103149414,9.523809432983398,0,0,9.523809432983398,0,0,0,0,0,0,5.42720365524292,19327352832,0,11120902144,0
202,1771417565459,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.875,37.2838020324707,37.478546142578125,37.33427047729492,40.465641021728516,38.66184997558594,9.523809432983398,5,0,4.761904716491699,0,0,0,0,0,0,0,9.038002014160156,19327352832,0,11120918528,0
203,1771417565663,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.875,37.2838020324707,37.478546142578125,37.33427047729492,40.465641021728516,38.66184997558594,5.263157844543457,5.263157844543457,0,4.761904716491699,0,0,0,0,0,0,0,9.038002014160156,19327352832,0,11120869376,0
203,1771417565868,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.71875,35.477603912353516,35.688114166259766,35.290611267089844,37.85054016113281,37.74300765991211,31.81818199157715,18.18181800842285,0,0,0,0,0,0,0,0,0,9.038002014160156,19327352832,0,11120918528,0
203,1771417566073,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,33.71875,35.477603912353516,35.688114166259766,35.290611267089844,37.85054016113281,37.74300765991211,40,10,0,9.523809432983398,28.571430206298828,0,0,0,0,0,0,9.038002014160156,19327352832,0,11119673344,0
