Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772020879478,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.5,42.32807159423828,42.44178771972656,42.140384674072266,44.53612518310547,44.46162414550781,NaN,0,0,0,0,0,0,0,0,0,0,3.3166754245758057,19327352832,0,10520133632,0
204,1772020879478,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.5,42.32807159423828,42.44178771972656,42.140384674072266,44.53612518310547,44.46162414550781,50,100,NaN,50,NaN,0,0,0,NaN,NaN,0,3.3166754245758057,19327352832,0,10520231936,0
204,1772020879683,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.5,42.32807159423828,42.44178771972656,42.140384674072266,44.53612518310547,44.46162414550781,10,5,61.904762268066406,0,0,0,0,45,63.6363639831543,0,0,3.3166754245758057,19327352832,0,10543923200,0
204,1772020879888,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,40.5,42.32807159423828,42.44178771972656,42.140384674072266,44.53612518310547,44.46162414550781,20,10,63.15789031982422,9.523809432983398,5.263157844543457,9.523809432983398,14.285715103149414,63.15789031982422,85,63.15789031982422,68.42105102539063,3.3166754245758057,19327352832,0,10623172608,0
200,1772020880093,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.8125,45.96055221557617,46.119258880615234,45.49200439453125,50.52606201171875,45.72306823730469,23.52941131591797,11.111111640930176,88.8888931274414,15.789472579956055,10,5.263157844543457,5.263157844543457,88.8888931274414,88.23529815673828,88.23529815673828,84.21052551269531,3.3166754245758057,19327352832,0,10623172608,0
200,1772020880294,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.8125,45.96055221557617,46.119258880615234,45.49200439453125,50.52606201171875,45.72306823730469,11.111111640930176,5.263157844543457,82.35294342041016,0,5.263157844543457,0,0,82.35294342041016,88.23529815673828,77.77777862548828,81.25,3.3166754245758057,19327352832,0,10623172608,0
204,1772020880494,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.8125,45.96055221557617,46.119258880615234,45.49200439453125,50.52606201171875,45.72306823730469,11.111111640930176,5.555555820465088,83.33332824707031,0,0,0,0,82.35294342041016,82.35294342041016,81.25,77.77777862548828,3.7408010959625244,19327352832,0,10623172608,0
204,1772020880699,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.8125,45.96055221557617,46.119258880615234,45.49200439453125,50.52606201171875,45.72306823730469,11.111111640930176,0,82.35294342041016,5,0,0,0,83.33332824707031,82.35294342041016,78.94737243652344,76.47058868408203,3.7408010959625244,19327352832,0,10623172608,0
204,1772020880904,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.5625,52.589324951171875,51.281166076660156,51.42426681518555,57.60539245605469,45.72306823730469,11.764705657958984,10,83.33332824707031,5.263157844543457,4.761904716491699,9.523809432983398,5,83.33332824707031,84.21052551269531,82.35294342041016,77.77777862548828,3.7408010959625244,19327352832,0,10655563776,0
204,1772020881109,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.5625,52.589324951171875,51.281166076660156,51.42426681518555,57.60539245605469,48.92306900024414,15.789472579956055,5.555555820465088,82.35294342041016,0,0,0,4.761904716491699,82.35294342041016,82.35294342041016,77.77777862548828,77.77777862548828,3.7408010959625244,19327352832,0,10625302528,0
204,1772020881315,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.5625,52.589324951171875,51.281166076660156,51.42426681518555,57.60539245605469,48.92306900024414,11.111111640930176,5.263157844543457,83.33332824707031,9.523809432983398,9.523809432983398,0,0,83.33332824707031,83.33332824707031,81.25,81.25,3.7408010959625244,19327352832,0,10633068544,0
204,1772020881520,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.5625,52.589324951171875,51.281166076660156,51.42426681518555,57.60539245605469,48.92306900024414,11.111111640930176,10,82.35294342041016,0,0,4.761904716491699,0,82.35294342041016,82.35294342041016,73.68421173095703,73.68421173095703,17.095115661621094,19327352832,0,10633068544,0
8,1772020881725,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.5625,52.589324951171875,51.281166076660156,51.42426681518555,57.60539245605469,48.92306900024414,4.761904716491699,0,0,0,0,0,0,0,4.545454502105713,0,0,17.095115661621094,19327352832,0,10633068544,0
