Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772021848457,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.40625,45.38674545288086,45.59158706665039,45.2695426940918,47.794307708740234,47.595211029052734,66.66667175292969,0,0,0,0,0,0,0,0,0,0,6.8016743659973145,19327352832,0,10364354560,0
200,1772021848457,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.40625,45.38674545288086,45.59158706665039,45.2695426940918,47.794307708740234,47.595211029052734,NaN,NaN,0,100,0,0,0,NaN,NaN,0,0,6.8016743659973145,19327352832,0,10364354560,0
204,1772021848658,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.40625,45.38674545288086,45.59158706665039,45.2695426940918,47.794307708740234,47.595211029052734,42.105262756347656,38.095237731933594,22.22222328186035,21.052631378173828,20,15.789472579956055,5.263157844543457,45,25,47.619049072265625,47.36842346191406,6.8016743659973145,19327352832,0,10364354560,0
204,1772021848863,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.40625,45.38674545288086,45.59158706665039,45.2695426940918,47.794307708740234,47.595211029052734,38.095237731933594,35,28.571430206298828,33.333335876464844,15.000000953674316,14.285715103149414,14.285715103149414,50,33.333335876464844,35,38.095237731933594,6.8016743659973145,19327352832,0,10364354560,0
204,1772021849068,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,48.21875,48.925174713134766,47.8089599609375,47.42727279663086,51.464744567871094,48.57640838623047,35,30.000001907348633,0,25,9.523809432983398,0,0,75,25,4.761904716491699,14.285715103149414,6.8016743659973145,19327352832,0,10364354560,0
202,1772021849273,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,48.21875,48.925174713134766,47.8089599609375,47.42727279663086,51.464744567871094,48.57640838623047,35,20,52.38095474243164,15.000000953674316,5,4.761904716491699,0,14.285715103149414,0,35,9.523809432983398,6.8016743659973145,19327352832,0,10324951040,0
204,1772021849476,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,48.21875,48.925174713134766,47.8089599609375,47.42727279663086,51.464744567871094,48.57640838623047,31.57894515991211,25,50,20,9.523809432983398,0,4.761904716491699,4.761904716491699,33.333335876464844,10,10,7.155854225158691,19327352832,0,10322034688,0
203,1772021849681,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,48.21875,48.925174713134766,47.8089599609375,47.42727279663086,51.464744567871094,48.57640838623047,38.095237731933594,28.571430206298828,4.761904716491699,19.047618865966797,0,0,0,0,85,9.090909004211426,20,7.155854225158691,19327352832,0,10319855616,0
204,1772021849884,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,48.21875,48.925174713134766,47.8089599609375,47.42727279663086,51.464744567871094,48.57640838623047,33.333335876464844,15.000000953674316,30.000001907348633,21.052631378173828,5,9.523809432983398,0,10,60.000003814697266,21.052631378173828,10,7.155854225158691,19327352832,0,10460168192,0
203,1772021850089,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,52.444305419921875,53.85258865356445,52.42982864379883,60.61236572265625,50.9687614440918,40,15.789472579956055,33.333335876464844,18.18181800842285,4.761904716491699,0,20,47.619049072265625,0,15.000000953674316,61.904762268066406,7.155854225158691,19327352832,0,10471276544,0
201,1772021850293,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,52.444305419921875,53.85258865356445,52.42982864379883,60.61236572265625,50.9687614440918,40,18.18181800842285,20,0,0,0,0,25,5,70,10,7.155854225158691,19327352832,0,10474094592,0
204,1772021850495,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,52.444305419921875,53.85258865356445,52.42982864379883,60.61236572265625,50.9687614440918,35,10.526315689086914,20,9.523809432983398,0,0,0,30.000001907348633,14.285715103149414,45.45454788208008,31.57894515991211,15.604632377624512,19327352832,0,10474913792,0
203,1772021850700,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,52.444305419921875,53.85258865356445,52.42982864379883,60.61236572265625,50.9687614440918,35,20,25,0,0,0,0,14.285715103149414,5,42.105262756347656,54.54545593261719,15.604632377624512,19327352832,0,10452434944,0
204,1772021850903,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,52.444305419921875,53.85258865356445,52.42982864379883,60.61236572265625,50.9687614440918,33.333335876464844,23.809524536132813,45,5,5,0,0,15.789472579956055,4.761904716491699,40.90909194946289,25,15.604632377624512,19327352832,0,10452762624,0
204,1772021851108,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,47.96875,51.76543426513672,49.34443664550781,52.628761291503906,52.86812973022461,50.45037078857422,31.57894515991211,15.000000953674316,19.047618865966797,20,5,0,4.761904716491699,28.571430206298828,15.000000953674316,26.3157901763916,20,15.604632377624512,19327352832,0,10406871040,0
204,1772021851313,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,47.96875,51.76543426513672,49.34443664550781,52.628761291503906,52.86812973022461,50.45037078857422,25,20,52.38095474243164,28.571430206298828,4.761904716491699,5,0,14.285715103149414,9.523809432983398,19.047618865966797,19.047618865966797,15.604632377624512,19327352832,0,10406871040,0
204,1772021851518,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,47.96875,51.76543426513672,49.34443664550781,52.628761291503906,52.86812973022461,50.45037078857422,35,19.047618865966797,10,15.789472579956055,4.761904716491699,4.761904716491699,0,23.809524536132813,40,5,25,17.822412490844727,19327352832,0,10406854656,0
204,1772021851723,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,47.96875,51.76543426513672,49.34443664550781,52.628761291503906,52.86812973022461,50.45037078857422,38.095237731933594,20,27.272727966308594,23.809524536132813,0,0,0,35,15.000000953674316,30.000001907348633,4.761904716491699,17.822412490844727,19327352832,0,10397368320,0
204,1772021851928,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,47.96875,51.76543426513672,49.34443664550781,52.628761291503906,52.86812973022461,50.45037078857422,25,30.000001907348633,0,20,5,4.761904716491699,0,23.809524536132813,54.54545593261719,9.523809432983398,19.047618865966797,17.822412490844727,19327352832,0,10397073408,0
204,1772021852133,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,53.24405288696289,52.84004592895508,51.86967849731445,58.737552642822266,51.10755920410156,38.095237731933594,30.000001907348633,15.000000953674316,19.047618865966797,9.523809432983398,5,4.761904716491699,4.761904716491699,0,50,35,17.822412490844727,19327352832,0,10307895296,0
204,1772021852338,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,53.24405288696289,52.84004592895508,51.86967849731445,58.737552642822266,51.10755920410156,33.333335876464844,20,33.333335876464844,19.047618865966797,0,0,0,15.789472579956055,9.523809432983398,4.761904716491699,42.85714340209961,17.822412490844727,19327352832,0,10305142784,0
204,1772021852543,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,53.24405288696289,52.84004592895508,51.86967849731445,58.737552642822266,51.10755920410156,33.333335876464844,19.047618865966797,15.000000953674316,20,4.761904716491699,0,0,10,10,23.809524536132813,45,16.920366287231445,19327352832,0,10304339968,0
204,1772021852748,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,53.24405288696289,52.84004592895508,51.86967849731445,58.737552642822266,51.10755920410156,36.3636360168457,20,0,20,5,4.761904716491699,0,28.571430206298828,65,0,10,16.920366287231445,19327352832,0,10299342848,0
204,1772021852953,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.375,51.110233306884766,52.077457427978516,50.741554260253906,57.35771560668945,51.09306716918945,40,23.809524536132813,15.000000953674316,19.047618865966797,0,0,0,0,38.095237731933594,42.85714340209961,4.761904716491699,16.920366287231445,19327352832,0,10287808512,0
204,1772021853158,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.375,51.110233306884766,52.077457427978516,50.741554260253906,57.35771560668945,51.09306716918945,40,15.789472579956055,0,20,4.761904716491699,0,0,13.636363983154297,42.85714340209961,40.90909194946289,15.000000953674316,16.920366287231445,19327352832,0,10287398912,0
204,1772021853363,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.375,51.110233306884766,52.077457427978516,50.741554260253906,57.35771560668945,51.09306716918945,40,20,40,5.263157844543457,9.523809432983398,0,0,10,50,5,9.523809432983398,16.920366287231445,19327352832,0,10287104000,0
200,1772021853568,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.375,51.110233306884766,52.077457427978516,50.741554260253906,57.35771560668945,51.09306716918945,33.333335876464844,19.047618865966797,27.272727966308594,27.272727966308594,0,0,0,10,40,15.000000953674316,15.000000953674316,15.182221412658691,19327352832,0,10287104000,0
204,1772021853768,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.375,51.110233306884766,52.077457427978516,50.741554260253906,57.35771560668945,51.09306716918945,36.842105865478516,20,0,15.000000953674316,5,0,0,52.38095474243164,15.789472579956055,45,28.571430206298828,15.182221412658691,19327352832,0,10423697408,0
204,1772021853973,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.375,54.13168716430664,53.76521682739258,51.66522216796875,60.08578109741211,51.558536529541016,42.85714340209961,20,20,5,0,0,0,73.68421173095703,9.090909004211426,42.85714340209961,15.000000953674316,15.182221412658691,19327352832,0,10435870720,0
204,1772021854178,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.375,54.13168716430664,53.76521682739258,51.66522216796875,60.08578109741211,51.558536529541016,38.095237731933594,19.047618865966797,35,5,0,4.545454502105713,0,23.809524536132813,10,65,20,15.182221412658691,19327352832,0,10435952640,0
200,1772021854383,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.375,54.13168716430664,53.76521682739258,51.66522216796875,60.08578109741211,51.558536529541016,31.57894515991211,15.789472579956055,39.130435943603516,9.523809432983398,4.761904716491699,0,0,19.047618865966797,4.761904716491699,70,10,15.182221412658691,19327352832,0,10435969024,0
204,1772021854584,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.375,54.13168716430664,53.76521682739258,51.66522216796875,60.08578109741211,51.558536529541016,45,10,25,5,4.761904716491699,0,0,35,20,38.095237731933594,19.047618865966797,15.414322853088379,19327352832,0,10436706304,0
204,1772021854789,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.375,54.13168716430664,53.76521682739258,51.66522216796875,60.08578109741211,51.558536529541016,38.095237731933594,10,15.000000953674316,5,5,0,0,28.571430206298828,23.809524536132813,50,9.523809432983398,15.414322853088379,19327352832,0,10390798336,0
204,1772021854994,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,53.471981048583984,51.0012321472168,54.081642150878906,55.3725471496582,51.16230773925781,42.85714340209961,23.809524536132813,40,20,0,4.761904716491699,0,30.000001907348633,20,0,10,15.414322853088379,19327352832,0,10390880256,0
204,1772021855199,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,53.471981048583984,51.0012321472168,54.081642150878906,55.3725471496582,51.16230773925781,36.842105865478516,28.571430206298828,19.047618865966797,15.000000953674316,5,0,0,25,52.38095474243164,18.18181800842285,0,15.414322853088379,19327352832,0,10390896640,0
204,1772021855404,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,53.471981048583984,51.0012321472168,54.081642150878906,55.3725471496582,51.16230773925781,42.85714340209961,30.000001907348633,15.000000953674316,19.047618865966797,14.285715103149414,14.285715103149414,0,23.809524536132813,10,45,4.761904716491699,15.414322853088379,19327352832,0,10390880256,0
204,1772021855609,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,53.471981048583984,51.0012321472168,54.081642150878906,55.3725471496582,51.16230773925781,40,15.000000953674316,25,19.047618865966797,4.761904716491699,0,0,4.761904716491699,30.000001907348633,35,15.000000953674316,18.560192108154297,19327352832,0,10390880256,0
204,1772021855814,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.140625,53.471981048583984,51.0012321472168,54.081642150878906,55.3725471496582,51.16230773925781,47.619049072265625,23.809524536132813,9.523809432983398,20,10,0,0,20,65,4.761904716491699,14.285715103149414,18.560192108154297,19327352832,0,10390880256,0
204,1772021856019,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.859375,53.32643127441406,55.01466751098633,52.00461196899414,62.028873443603516,51.963775634765625,40,25,20,23.809524536132813,0,4.761904716491699,9.090909004211426,20,19.047618865966797,40,5,18.560192108154297,19327352832,0,10390880256,0
