Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772021961222,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,44.84375,46.44622802734375,46.70988082885742,46.39893341064453,48.95504379272461,48.77208709716797,0,0,0,0,0,0,0,0,0,0,0,3.1185121536254883,19327352832,0,10235396096,0
204,1772021961223,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,44.84375,46.44622802734375,46.70988082885742,46.39893341064453,48.95504379272461,48.77208709716797,100,0,0,0,0,0,0,0,0,0,0,3.1185121536254883,19327352832,0,10235510784,0
204,1772021961428,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,44.84375,46.44622802734375,46.70988082885742,46.39893341064453,48.95504379272461,48.77208709716797,10.526315689086914,15.000000953674316,23.809524536132813,5.263157844543457,0,0,0,22.72727394104004,50,4.761904716491699,20,3.132805585861206,19327352832,0,10318970880,0
203,1772021961634,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,44.84375,46.44622802734375,46.70988082885742,46.39893341064453,48.95504379272461,48.77208709716797,31.81818199157715,23.809524536132813,80,23.809524536132813,19.047618865966797,18.18181800842285,19.047618865966797,68.42105102539063,63.6363639831543,45,65,3.132805585861206,19327352832,0,10318970880,0
204,1772021961838,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,44.84375,46.44622802734375,46.70988082885742,46.39893341064453,48.95504379272461,48.77208709716797,61.11111068725586,50,94.73684692382813,42.105262756347656,38.88888931274414,35.29411697387695,29.411766052246094,90.47618865966797,94.44444274902344,85,90.47618865966797,3.132805585861206,19327352832,0,10318970880,0
204,1772021962043,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.609375,53.124393463134766,52.69764709472656,52.46475601196289,58.12791061401367,51.28882598876953,52.94117736816406,44.4444465637207,94.73684692382813,38.88888931274414,38.88888931274414,33.333335876464844,31.57894515991211,94.11764526367188,94.73684692382813,89.47368621826172,94.73684692382813,3.132805585861206,19327352832,0,10458152960,0
204,1772021962248,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.609375,53.124393463134766,52.69764709472656,52.46475601196289,58.12791061401367,51.28882598876953,57.894737243652344,44.4444465637207,94.44444274902344,41.17647171020508,35.29411697387695,33.333335876464844,31.57894515991211,90,94.44444274902344,89.47368621826172,94.73684692382813,3.132805585861206,19327352832,0,10466574336,0
204,1772021962453,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.609375,53.124393463134766,52.69764709472656,52.46475601196289,58.12791061401367,51.28882598876953,57.894737243652344,50,90,42.105262756347656,35.29411697387695,33.333335876464844,29.411766052246094,89.47368621826172,94.73684692382813,89.47368621826172,94.44444274902344,7.750875473022461,19327352832,0,10466705408,0
200,1772021962658,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.609375,53.124393463134766,52.69764709472656,52.46475601196289,58.12791061401367,51.28882598876953,55.55555725097656,44.4444465637207,94.73684692382813,41.17647171020508,40,38.88888931274414,31.57894515991211,90,94.73684692382813,89.47368621826172,94.73684692382813,7.750875473022461,19327352832,0,10391404544,0
204,1772021962859,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,50.609375,53.124393463134766,52.69764709472656,52.46475601196289,58.12791061401367,51.28882598876953,52.94117736816406,47.05882263183594,94.44444274902344,38.88888931274414,35.29411697387695,33.333335876464844,29.411766052246094,94.44444274902344,94.73684692382813,88.8888931274414,94.73684692382813,7.750875473022461,19327352832,0,10391339008,0
