Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772022267967,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.328125,46.976436614990234,47.17887496948242,47.08064651489258,49.473045349121094,49.35115432739258,100,100,0,100,0,0,0,0,0,0,0,3.10976243019104,19327352832,0,10358554624,0
200,1772022267968,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.328125,46.976436614990234,47.17887496948242,47.08064651489258,49.473045349121094,49.35115432739258,NaN,NaN,NaN,0,NaN,NaN,0,NaN,NaN,0,NaN,3.10976243019104,19327352832,0,10361274368,0
204,1772022268169,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.328125,46.976436614990234,47.17887496948242,47.08064651489258,49.473045349121094,49.35115432739258,31.57894515991211,30.000001907348633,40,15.789472579956055,15.000000953674316,14.285715103149414,14.285715103149414,25,45,26.3157901763916,42.85714340209961,3.10976243019104,19327352832,0,10447994880,0
7,1772022268375,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,45.328125,46.976436614990234,47.17887496948242,47.08064651489258,49.473045349121094,49.35115432739258,18.18181800842285,14.285715103149414,20,10,9.523809432983398,5,5,15.000000953674316,20,15.000000953674316,15.000000953674316,3.10976243019104,19327352832,0,10358996992,0
