Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772021155836,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.59375,39.637969970703125,39.690025329589844,39.730751037597656,42.036075592041016,42.09946060180664,0,NaN,0,0,0,0,0,0,0,0,0,3.533046245574951,19327352832,0,10449338368,0
204,1772021155837,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.59375,39.637969970703125,39.690025329589844,39.730751037597656,42.036075592041016,42.09946060180664,NaN,50,0,0,0,0,NaN,0,NaN,0,0,3.533046245574951,19327352832,0,10449338368,0
204,1772021156042,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.5625,39.77811813354492,39.83245086669922,39.843040466308594,42.20724105834961,42.16475296020508,45,31.57894515991211,42.85714340209961,28.571430206298828,20,15.000000953674316,14.285715103149414,38.095237731933594,25,28.571430206298828,30.000001907348633,3.533046245574951,19327352832,0,10449338368,0
204,1772021156247,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.5625,39.77811813354492,39.83245086669922,39.843040466308594,42.20724105834961,42.16475296020508,15.000000953674316,19.047618865966797,35,10,5,5,5,45,33.333335876464844,35,33.333335876464844,3.533046245574951,19327352832,0,10449338368,0
204,1772021156452,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.5625,39.77811813354492,39.83245086669922,39.843040466308594,42.20724105834961,42.16475296020508,10,10.526315689086914,30.000001907348633,5,0,0,0,25,38.095237731933594,20,31.57894515991211,3.378579616546631,19327352832,0,10449338368,0
204,1772021156657,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.5625,39.77811813354492,39.83245086669922,39.843040466308594,42.20724105834961,42.16475296020508,10,10,10,0,9.523809432983398,0,0,10,10,9.523809432983398,14.285715103149414,3.378579616546631,19327352832,0,10449338368,0
202,1772021156863,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.5625,39.77811813354492,39.83245086669922,39.843040466308594,42.20724105834961,42.16475296020508,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,0,0,3.378579616546631,19327352832,0,10731323392,0
200,1772021157068,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.46875,43.74244689941406,43.424468994140625,43.35215759277344,47.38211441040039,43.871280670166016,23.809524536132813,15.000000953674316,0,13.636363983154297,5,4.761904716491699,4.761904716491699,0,0,0,0,3.378579616546631,19327352832,0,10723033088,0
201,1772021157273,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.46875,43.74244689941406,43.424468994140625,43.35215759277344,47.38211441040039,43.871280670166016,31.57894515991211,20,0,10,9.523809432983398,4.761904716491699,0,0,0,0,0,3.378579616546631,19327352832,0,10723033088,0
202,1772021157477,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,41.46875,43.74244689941406,43.424468994140625,43.35215759277344,47.38211441040039,43.871280670166016,35,33.333335876464844,0,20,10,5,5,0,0,0,0,8.064508438110352,19327352832,0,10723033088,0
