Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772020834693,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.8125,40.69582748413086,40.93111038208008,40.76188278198242,43.13691711425781,43.129398345947266,0,50,NaN,0,0,0,0,0,0,0,0,3.1520814895629883,19327352832,0,10548363264,0
204,1772020834693,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.8125,40.69582748413086,40.93111038208008,40.76188278198242,43.13691711425781,43.129398345947266,NaN,NaN,0,50,NaN,0,0,0,0,0,0,3.1520814895629883,19327352832,0,10548494336,0
204,1772020834898,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,38.8125,40.69582748413086,40.93111038208008,40.76188278198242,43.13691711425781,43.129398345947266,19.047618865966797,20,57.142860412597656,0,0,0,0,35,40,25,19.047618865966797,3.1520814895629883,19327352832,0,10572087296,0
204,1772020835103,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.921875,41.98879623413086,41.95795440673828,42.25133514404297,44.83024978637695,43.46905517578125,15.000000953674316,15.000000953674316,75,9.523809432983398,5,9.523809432983398,4.761904716491699,61.904762268066406,68.42105102539063,78.94737243652344,57.894737243652344,3.1520814895629883,19327352832,0,10572087296,0
201,1772020835308,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.921875,41.98879623413086,41.95795440673828,42.25133514404297,44.83024978637695,43.46905517578125,17.647058486938477,5.555555820465088,88.23529815673828,5.555555820465088,5.263157844543457,5,5,88.8888931274414,88.8888931274414,83.33332824707031,84.21052551269531,3.1520814895629883,19327352832,0,10572087296,0
204,1772020835510,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.921875,41.98879623413086,41.95795440673828,42.25133514404297,44.83024978637695,43.46905517578125,16.666667938232422,5.555555820465088,82.35294342041016,5,5,0,0,87.5,82.35294342041016,77.77777862548828,81.25,3.4613122940063477,19327352832,0,10675519488,0
204,1772020835715,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.921875,41.98879623413086,41.95795440673828,42.25133514404297,44.83024978637695,43.46905517578125,5.882352828979492,10,83.33332824707031,0,0,0,0,84.21052551269531,82.35294342041016,82.35294342041016,77.77777862548828,3.4613122940063477,19327352832,0,10677420032,0
202,1772020835920,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.890625,51.19682693481445,49.832061767578125,50.08789825439453,56.15251159667969,47.394344329833984,11.111111640930176,5.263157844543457,83.33332824707031,0,0,4.761904716491699,0,82.35294342041016,84.21052551269531,77.77777862548828,77.77777862548828,3.4613122940063477,19327352832,0,10682138624,0
202,1772020836122,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.890625,51.19682693481445,49.832061767578125,50.08789825439453,56.15251159667969,47.394344329833984,16.666667938232422,0,82.35294342041016,5.263157844543457,5.263157844543457,0,5,82.35294342041016,82.35294342041016,82.35294342041016,76.47058868408203,3.4613122940063477,19327352832,0,10682138624,0
203,1772020836326,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.890625,51.19682693481445,49.832061767578125,50.08789825439453,56.15251159667969,47.394344329833984,11.111111640930176,5.555555820465088,82.35294342041016,9.523809432983398,5,0,0,82.35294342041016,87.5,81.25,82.35294342041016,3.4613122940063477,19327352832,0,10682138624,0
200,1772020836530,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.890625,51.19682693481445,49.832061767578125,50.08789825439453,56.15251159667969,47.394344329833984,16.666667938232422,10,88.23529815673828,0,5,0,0,84.21052551269531,82.35294342041016,77.77777862548828,76.47058868408203,13.556497573852539,19327352832,0,10664574976,0
6,1772020836731,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.890625,51.19682693481445,49.832061767578125,50.08789825439453,56.15251159667969,47.394344329833984,10.526315689086914,5.555555820465088,77.77777862548828,5,0,5,4.761904716491699,76.47058868408203,78.94737243652344,72.22222137451172,73.68421173095703,13.556497573852539,19327352832,0,10653483008,0
