Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772021410382,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.109375,39.03293228149414,39.239341735839844,39.02350616455078,41.49422073364258,41.584903717041016,66.66667175292969,0,0,0,0,0,0,0,0,0,0,3.1970553398132324,19327352832,0,10479878144,0
204,1772021410383,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.109375,39.03293228149414,39.239341735839844,39.02350616455078,41.49422073364258,41.584903717041016,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,3.1970553398132324,19327352832,0,10479878144,0
204,1772021410587,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.109375,39.03293228149414,39.239341735839844,39.02350616455078,41.49422073364258,41.584903717041016,14.285715103149414,10,38.095237731933594,9.523809432983398,4.761904716491699,0,0,28.571430206298828,45,45,23.809524536132813,3.0552542209625244,19327352832,0,10479878144,0
203,1772021410792,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,37.109375,39.03293228149414,39.239341735839844,39.02350616455078,41.49422073364258,41.584903717041016,38.88888931274414,25,80.95238494873047,15.789472579956055,10,5.263157844543457,5,80,76.19047546386719,80,75,3.0552542209625244,19327352832,0,10479878144,0
204,1772021410996,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.640625,44.34811782836914,43.85983657836914,43.856781005859375,48.60715103149414,43.38425064086914,21.052631378173828,15.789472579956055,66.66667175292969,10,5.263157844543457,4.761904716491699,0,65,66.66667175292969,70,63.15789031982422,3.0552542209625244,19327352832,0,10479878144,0
202,1772021411202,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.640625,44.34811782836914,43.85983657836914,43.856781005859375,48.60715103149414,43.38425064086914,4.761904716491699,4.545454502105713,0,0,0,0,0,0,0,5,0,3.0552542209625244,19327352832,0,10664902656,0
199,1772021411407,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.640625,44.34811782836914,43.85983657836914,43.856781005859375,48.60715103149414,43.38425064086914,15.000000953674316,15.000000953674316,0,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,0,0,0,0,3.710392475128174,19327352832,0,10664230912,0
204,1772021411607,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.640625,44.34811782836914,43.85983657836914,43.856781005859375,48.60715103149414,43.38425064086914,30.000001907348633,31.57894515991211,9.523809432983398,15.789472579956055,10,5,0,0,9.523809432983398,5,4.761904716491699,3.710392475128174,19327352832,0,10677813248,0
204,1772021411812,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.640625,44.34811782836914,43.85983657836914,43.856781005859375,48.60715103149414,43.38425064086914,30.000001907348633,20,10,10,5,4.761904716491699,4.761904716491699,4.761904716491699,10,13.636363983154297,0,3.710392475128174,19327352832,0,10681696256,0
197,1772021412018,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.4375,40.43632125854492,40.5417594909668,40.417484283447266,43.0086669921875,42.62019348144531,4.761904716491699,9.090909004211426,0,9.090909004211426,0,0,0,0,0,0,0,3.710392475128174,19327352832,0,10681253888,0
