Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772015588103,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.875,38.75426483154297,38.90473556518555,38.68031692504883,41.25431442260742,41.175533294677734,100,100,0,50,0,0,0,NaN,0,0,0,4.909351348876953,19327352832,0,11791253504,0
204,1772015588104,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.875,38.75426483154297,38.90473556518555,38.68031692504883,41.25431442260742,41.175533294677734,100,100,0,NaN,0,0,0,0,0,0,0,4.909351348876953,19327352832,0,11791417344,0
204,1772015588308,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.875,38.75426483154297,38.90473556518555,38.68031692504883,41.25431442260742,41.175533294677734,35,26.3157901763916,0,9.523809432983398,19.047618865966797,4.761904716491699,0,9.523809432983398,23.809524536132813,33.333335876464844,30.000001907348633,4.909351348876953,19327352832,0,11791417344,0
204,1772015588513,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,36.875,38.75426483154297,38.90473556518555,38.68031692504883,41.25431442260742,41.175533294677734,42.85714340209961,52.38095474243164,31.57894515991211,23.809524536132813,10,5.263157844543457,4.761904716491699,45,60.000003814697266,55,55,4.909351348876953,19327352832,0,11791417344,0
204,1772015588719,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.4375,41.123538970947266,41.33036804199219,40.60606002807617,44.92515563964844,42.19809341430664,78.94737243652344,75,95.23809814453125,63.15789031982422,57.894737243652344,50,42.105262756347656,100,95.45454406738281,100,100,4.909351348876953,19327352832,0,11791417344,0
204,1772015588923,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.4375,41.123538970947266,41.33036804199219,40.60606002807617,44.92515563964844,42.19809341430664,52.6315803527832,50,89.47368621826172,47.36842346191406,42.105262756347656,35,35,89.47368621826172,94.73684692382813,90,90,4.909351348876953,19327352832,0,11997413376,0
204,1772015589128,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.4375,41.123538970947266,41.33036804199219,40.60606002807617,44.92515563964844,42.19809341430664,36.842105865478516,35,78.94737243652344,35,20,20,15.789472579956055,80,84.21052551269531,89.47368621826172,89.47368621826172,6.133816242218018,19327352832,0,11997413376,0
204,1772015589333,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.4375,41.123538970947266,41.33036804199219,40.60606002807617,44.92515563964844,42.19809341430664,45,31.57894515991211,83.33332824707031,26.3157901763916,30.000001907348633,25,20,88.8888931274414,88.8888931274414,84.21052551269531,84.21052551269531,6.133816242218018,19327352832,0,11997413376,0
204,1772015589538,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,42.4375,41.123538970947266,41.33036804199219,40.60606002807617,44.92515563964844,42.19809341430664,40,35,85,31.57894515991211,26.3157901763916,22.22222328186035,20,85,85,85,84.21052551269531,6.133816242218018,19327352832,0,11997413376,0
204,1772015589744,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.890625,52.256195068359375,50.65730667114258,50.522640228271484,58.41313552856445,47.132137298583984,52.6315803527832,45,84.21052551269531,42.105262756347656,38.095237731933594,30.000001907348633,31.57894515991211,84.21052551269531,84.21052551269531,89.47368621826172,85,6.133816242218018,19327352832,0,11839258624,0
7,1772015589949,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,4056,43.890625,52.256195068359375,50.65730667114258,50.522640228271484,58.41313552856445,47.132137298583984,55,45,15.000000953674316,23.809524536132813,10,10,14.285715103149414,15.000000953674316,15.000000953674316,20,20,6.133816242218018,19327352832,0,11822006272,0
